title,description,date,order,presenter,editor,url,urlTvNews,containsWordGlobalWarming,media,month,day,label,label_1,label_2,label_3,Commentaires,nb_label
"Météo-France change ses \normales de saison\"" : Évelyne Dhéliat vous explique""","Météo-France met ce mardi à jour ses normales saisonnières. Évelyne Dhéliat est intervenue sur le plateau du 13H de TF1 pour expliquer cette petite révolution.  Désormais, quand vous entendrez le présentateur de votre bulletin météo faire référence aux moyennes de saison, celles-ci ne seront plus les mêmes qu'au cours des dix dernières années. Ce mardi en effet, Météo-France met à jour ses calculs des normales climatiques, ces produits statistiques qui servent de référence pour analyser au quotidien les aléas du temps. Jusqu'ici, les différents événements climatiques étaient comparés par rapport à des moyennes établies sur la période 1981-2010. Ils le seront à présent sur les valeurs relevées de 1991 à 2020. Une petite révolution qu'Évelyne Dhéliat explique, sur le plateau du 13H de Marie-Sophie Lacarrau, dans la vidéo en tête de cet article. Cette mise à jour dessine, sans surprise, une France qui se réchauffe. Selon les données de Météo-France ainsi, sur les 30 années allant des années 1960 à 1990, la température moyenne annuelle était de 11,82°. Ces trente dernières années, elle passée à presque treize degrés, 12,97° pour être précis. \Cela veut dire qu'en 60 ans, la température moyenne annuelle a augmenté de plus d'un degré\"", souligne Évelyne Dhéliat. La spécialiste prend l'exemple de la ville de Lyon, avec d'autres références. Là, pour les données allant des années 1980 à 2010, on avait en moyenne 24 jours par an où les températures étaient égales ou supérieures à 30 degrés. Pour ces 30 dernières années, on est passé à 31 jours, donc 7 jours de plus. Pour le gel, c'est l'inverse pour les mêmes périodes dans la même ville. Lyon enregistrait en moyenne 52 jours de gel par an de 1980 à 2010. Et pour ces 30 dernières années, 10 jours de moins : on est passé à 42 jours de gel. \""Le réchauffement climatique est bien là\"", conclut Évelyne Dhéliat.""",28/06/2022 02:00,0.0,,,https://www.tf1info.fr/meteo/video-meteo-france-change-ses-normales-de-saison-les-explications-d-evelyne-dheliat-2224627.html,https://www.tf1info.fr/emission/le-13h-10927/extraits,True,TF1,6.0,28.0,1,rechauffement_climatique_canicule,,,,1
Eure-et-Loir : la sécheresse pousse les agriculteurs à s’orienter vers de nouvelles cultures,"En Eure-et-Loir, des céréaliers se sont lancés dans des productions moins gourmandes en eau, afin de s’adapter au dérèglement climatique.À Loigny-la-Bataille (Eure-et-Loir), des sécheresses printanières à répétition, un déficit de pluie récurrent et l’appauvrissement des sols poussent les céréaliers à s’orienter vers de nouvelles cultures. Hugues a planté douze hectares de lavandin, il y a trois ans. À la tête d’une exploitation de 250 hectares de blé, d’orge, de maïs et de betterave, cet agriculteur doit trouver des solutions face au manque de précipitations. Des vignes plantées à Mérouville Faire des cultures moins gourmandes en eau est aussi le défi de Jérôme, un autre agriculteur, à La-Croix-du-Perche (Eure-et-Loir), qui s’est lancé dans le lin pour en faire de l’huile. Une culture qui résiste à la chaleur. L’objectif est de régénérer le sol, ce qui permet d’augmenter les rendements de blé, tout en utilisant moins d’engrais. \Le lin est une culture qui structure bien le sol\"", explique Jérôme. Enfin, Rodolphe, un autre agriculteur, a fait un choix encore plus radical en plantant des vignes à Mérouville (Eure-et-Loir), une première dans la Beauce.""",01/08/2022 02:00,9.0,Karine Baste,Elsa Pallot,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/eure-et-loir-la-secheresse-pousse-les-agriculteurs-a-sorienter-vers-de-nouvelles-cultures_5288500.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-1-aout-2022_5251354.html,True,France 2,8.0,1.0,1,secheresse,solution_innovante,,Manque eau/Nouvelle methode agricole/Biodiv,2
Agriculture : les producteurs misent de plus en plus sur la culture du quinoa,"Alors que la sécheresse touche le pays, les agriculteurs s’adaptent. Certains se tournent désormais vers la culture du quinoa.Face à la sécheresse qui gagne tout le pays en ce début du mois d’août 2022, les agriculteurs s'adaptent. Dans les champs, de nouvelles plantations voient le jour comme le quinoa. Cette graine n'a besoin que de très peu d'eau pour pousser. Samuel Gourdien est référent technique pour le quinoa à la coopérative agricole des Pays de la Loire. Selon lui, \on va avoir une graine de très belle couleur et aussi avec un grain qui est assez gros. Donc cette année va être une bonne année en qualité et en quantité\"". Une culture moins gourmande en eau Dans le territoire, la culture du maïs a laissé place à celle du quinoa, avec un principal atout face au réchauffement climatique : \""C’est une culture qui est moins gourmande en eau. Donc ça permet d’économiser un peu l’eau\"", explique un producteur de quinoa. En misant sur cette culture plutôt que le maïs, l’agriculteur économise jusqu’à mille mètres cube d’eau par hectare.""",03/08/2022 02:00,7.0,Nathanaël de Rincquesen,Thomas Horeau,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-les-producteurs-misent-de-plus-en-plus-sur-la-culture-du-quinoa_5291314.html,https://www.francetvinfo.fr/replay-jt/france-2/13-heures/jt-de-13h-du-mercredi-3-aout-2022_5255851.html,True,France 2,8.0,3.0,1,secheresse,solution_innovante,,Manque eau/Nouvelle methode agricole/Biodic,2
Vague de chaleur : pourquoi le phénomène est-il récurrent ?,"La France a connu trois épisodes caniculaires en deux mois, mais de différentes intensités. Voici quelques explications.La France chauffe, surchauffe même, pour la troisième fois consécutive en deux mois. 26 départements sont en vigilance canicule, mercredi 3 août. La canicule n’a rien à voir avec celle de 2003, durant laquelle un anticyclone stagnait sur le pays. Aujourd’hui, il s’agit d’un autre phénomène, répétitif, avec des records de chaleur : des pointes à 40 °C et très peu d’endroits où il fait moins de 30 °C . Des canicules dites de pompes à chaleur \On a une dépression sur l’Atlantique qui fait un effet de pompe à chaleur et qui renvoie de la chaleur depuis l’Afrique du Nord vers la France. Ces canicules dites de pompes à chaleur sont relativement intenses mais généralement plutôt courtes. On parle de deux à trois jours de gros pics de chaleur avec des températures vraiment hautes\"", explique Pierre Huat, prévisionniste météo. Les scientifiques ont démontré que le changement climatique est à l’œuvre, provoqué par les émissions de gaz à effet de serre.""",03/08/2022 02:00,5.0,Karine Baste,Elsa Pallot,https://www.francetvinfo.fr/sante/environnement-et-sante/vague-de-chaleur-pourquoi-le-phenomene-est-il-recurrent_5291731.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-mercredi-3-aout-2022_5255854.html,True,France 2,8.0,3.0,1,rechauffement_climatique_canicule,gaz_effet_de_serre,gaz_effet_de_serre,,3
Sécheresse : les troupeaux dans les alpages durement touchés,"Toutes les régions de France sont durement frappées par la sécheresse. Elle atteint même les alpages, au point que certains ne trouvent plus assez d'eau pour leurs bêtes. Le JT de TF1 est allé, à Jarsy (Savoie), à la rencontre des éleveurs, contraints de descendre dans la vallée pour s'approvisionner en eau.  \Plus d'une centaine de communes en France aujourd'hui n'ont plus d'eau potable.\"" C'est ce qu'a annoncé le ministre de la Transition écologique, Christophe Béchu, ce vendredi 5 août, lors d'une visite dans les Alpes-de-Haute-Provence. Il a qualifié la situation \""d'historique\"". Même dans les montagnes, la sécheresse bat des records. C'est le cas dans cet alpage à Jarsy (Savoie) à 1 700 mètres d'altitude. L'eau y est devenue une denrée rare. Les sols brûlés et asséchés ne permettent pas de nourrir correctement les bêtes. Les vagues de chaleur à répétition de ces dernières semaines entraînent en effet des conséquences désastreuses pour les animaux et les éleveurs. À Jarsy, les frères Dupérier n'ont plus le choix. Depuis dix jours, ils doivent descendre chercher de l'eau dans la vallée. À bord de son camion-citerne, Pierre parcourt un périple de 45 minutes, sur les chemins escarpés du massif des Vosges. L'eau, il la prend, chez lui ou dans des sources de la commune. Avec 10.000 litres à chaque chargement, cela ne lui permet même pas de tenir la journée. \""Quand il fait vraiment chaud, il faut 12 mètres cubes\"", explique-t-il. Il doit donc faire les allers-retours tous les jours. Pour ces agriculteurs, c'est du temps et aussi de l'argent. En effet, cela représente 300 euros de carburant par semaine. C'est le prix à payer pour que leurs vaches aient de l'eau et restent sur l'alpage. C'est essentiel pour garder la qualité du fromage. Pourtant, certains agriculteurs n'ont pas les moyens financiers pour continuer l'alpage. À cause de la sécheresse, l'herbe manque. Il n'y en aura donc pas pour tout le monde. Jean Lebert, également éleveur, explique dans le reportage en tête d'article, qu'il a dû se séparer de cinq bêtes. Moins de vaches donc moins de lait. Pour lui, les pertes s'élèveront à 20 000 euros, soit le salaire qu'il avait prévu de se verser cette année. Beaucoup d'éleveurs rencontrent des difficultés à nourrir et abreuver leurs bêtes. De leur côté, les agriculteurs peinent à maintenir leur récolte. Plusieurs collectivités ont ainsi imposé des mesures de restrictions d'eau ces dernières semaines. Dans ce contexte, la première ministre a activé, ce vendredi 5 août, une cellule de crise pour mener avec les préfets des concertations sur l'usage de l'eau.""",05/08/2022 17:35,0.0,,,https://www.tf1info.fr/societe/video-les-eleveurs-de-montagne-eux-aussi-touches-par-la-secheresse-2228530.html,https://www.tf1info.fr/emission/le-13h-10927/extraits,True,TF1,8.0,5.0,1,eau_potable,secheresse,engagement_politique_et_entreprises,Secheresse/Perte eau douce,3
"Surmortalité des poissons, espèces invasives : la Méditerranée surchauffe","La sècheresse est entretenue par les fortes chaleurs. Même l'eau de mer atteint des records, avec 30,7 °C enregistrés au large de la Corse la semaine dernière. Si cela ravit les baigneurs, cela menace en revanche la faune sous-marine.  Piquer une tête dans une mer à 26°C sur la côte varoise, c'est devenu la norme ces dernières semaines. Alors que certains baigneurs se réjouissent de la situation, d'autres se questionnent sur le réchauffement climatique. Une interrogation partagée par les scientifiques, car la Méditerranée atteint des records cet été : jusqu'à 30 °C fin juillet, du jamais vu. Cette canicule marine est scrutée de très près par les biologistes marseillais de l'Institut Méditerranéen d'Océanologie. Plusieurs fois par semaine, ils plongent pour faire l'inventaire des dégâts. Ils sont particulièrement inquiets pour les gorgones. Ces coraux, qui devraient être d'un rouge éclatant, sont particulièrement sensibles aux changements de température et beaucoup sont endommagés. \Il y a un peu plus de nécroses à dix mètres de profondeur, ce qui traduit ce réchauffement auquel on assiste actuellement. Ces organismes souffrent et donc sont partiellement morts\"", détaille Sandrine Ruitton, maître de conférence à l'Institut Méditerranée d'Océanologie. En plus de l'asphyxie des coraux, les scientifiques observent une surmortalité des poissons, des coquillages et la prolifération d'espèces invasives. Le poisson-lion originaire de la mer Rouge a colonisé la mer Égée. Le barracuda, encore rare il y a quelques années, pullule dans les eaux marseillaises. La surpopulation de méduse devient préoccupante. L'Institut d'océanologie de Marseille compile depuis les années 80 tous les relevés de températures sous-marines. Depuis 20 ans, ces températures ne cessent d'augmenter, avec des conséquences inquiétantes : \""On aura moins de ressources par exemple, en poisson, disponible, sir les herbiers sont touchés, on aura moins de production d'oxygène, ce qui veut dire aussi une atteinte pour nos ressources et pour notre qualité de vie, tout simplement\"" affirme Sandrine Ruitton. Une tropicalisation de la Méditerranée où le réchauffement serait vingt fois plus rapide que dans les autres mers et océans du globe.""",07/08/2022 22:19,0.0,,,https://www.tf1info.fr/environnement-ecologie/video-eau-a-30-degres-la-mer-asphyxiee-2228726.html,https://www.tf1info.fr/emission/le-we-12559/extraits,True,TF1,8.0,7.0,1,perte_biodiversite,rechauffement_climatique_canicule,secheresse,"Impact sur bio marine, coraux à cause rechauffement de l'eau",3
Sécheresse : le recyclage des eaux usées comme solution ?,"Alors que le pays est en proie à l'une des plus grandes sécheresses de son histoire, des chercheurs essaient de trouver des solutions contre ce fléau qui pourrait revenir chaque été du fait du changement climatique. Le recyclage des eaux usées pourrait être une solution.Pour s'adapter aux sécheresses de plus en plus présentes sur l'Hexagone, Jean-Claude Mailhol a eu l'idée d'irriguer ses pieds de vigne avec des eaux usées recyclées. Cet ancien agronome s'est lancé ce défi il y a cinq ans. La sécheresse de cet été 2022 et le manque d'eau qui l'accompagne semblent lui donner raison. Directement connecté à la station d'épuration, il utilise le goutte-à-goutte pour en gaspiller le moins possible. Moins d'1 % d'eau usée réutilisée en France Et sur le plan sanitaire, les études sont positives. \On n'a pas retrouvé d'indicateurs pathogènes dans le raisin et on a, au niveau des fertilisants, un apport qui peut être intéressant pour les agriculteurs\"", met en lumière Nassim Ait Mouheb, chargé de recherche Inrae UMR G-Eau. En France, moins d'1 % de l'eau est réutilisée. C'est peu à côté de l'Italie (8 %) et de l'Espagne (14 %). Mais les projets se multiplient. En Vendée, l'eau usée d'une station d'épuration va être transformée en eau potable. L'expérience doit durer quatre ans et permettre le recyclage de l'eau usée de plus de 100 000 Vendéens.""",08/08/2022 02:00,4.0,Karine Baste,Elsa Pallot,https://www.francetvinfo.fr/meteo/secheresse/secheresse-le-recyclage-des-eaux-usees-comme-solution_5299738.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-8-aout-2022_5267227.html,True,France 2,8.0,8.0,1,secheresse,solution_innovante,,,2
"Sécheresse : l'inquiétude des villages fleuris, privés d'arrosage","Les restrictions d'utilisation d'eau prises partout en France, du fait de la sécheresse exceptionnelle qui touche le pays, ont de nombreuses répercussions. En Alsace, certains villages fleuris ont demandé des dérogations pour pouvoir arroser leurs plantes qui attirent les touristes.Depuis jeudi 4 août, la préfecture du Haut-Rhin a interdit l'arrosage dans tout le département. Un coup dur pour les villages fleuris qui bordent la route des vins d'Alsace. À Bergheim (Haut-Rhin), tout juste élu village préféré des Français, la maire Élisabeth Schneider a demandé une dérogation pour pouvoir faire survivre les fleurs, qui commencent à souffrir. \La nappe phréatique qui coule en Alsace, c'est la plus grande nappe d'Europe\"", argue-t-elle. \""Nous n'asséchons pas de sources.\"" Développer de nouvelles espèces plus résistantes Il faut dire que ces fleurs attirent. 1,7 million de touristes parcourent les villages fleuris alsaciens. Dans la commune voisine de Riquewhir (Haut-Rhin), les conséquences du réchauffement climatique ont été anticipées et d'autres espèces de plantes sont cultivées. \""Depuis quelques années, nous avons opté pour davantage de massifs et de vivaces\"", expose Vincent Scherrer, adjoint à la mairie. Le village a, tout de même, demandé une dérogation pour pouvoir sauver ses fleurs.""",08/08/2022 02:00,8.0,David Boéri,Thomas Horeau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-l-inquietude-des-villages-fleuris-prives-d-arrosage_5299375.html,https://www.francetvinfo.fr/replay-jt/france-2/13-heures/jt-de-13h-du-lundi-8-aout-2022_5267224.html,True,France 2,8.0,8.0,1,secheresse,engagement_politique_et_entreprises,,,2
Incendies en France : comment expliquer leur multiplication en 2022 ?,"Depuis le début de l'année 2022, 48 415 hectares ont pris feu en France. Avec la sécheresse historique du pays, les incendies touchent de nouvelles zones. Le réchauffement climatique fait craindre une répétition des feux.Des incendies ont eu lieu dans le Finistère et dans le Calvados durant l'été 2022. Ceux-ci sont-ils inhabituels ? Oui, car leur localisation est étonnante. Ainsi, la moitié nord de la France n'a pas été épargnée par les feux. Un agriculteur a vu son exploitation être presque entièrement détruite par les flammes. En 2022, 48 415 hectares ont brûlé, mais l'été n'est pas terminé. Lors de la canicule historique de 2003, plus de 70 000 hectares ont pris feu et plus de 80 000 en 1976 avec la grande sécheresse. Le réchauffement climatique accentue le risque d'incendie \Les déficits hydriques ont commencé dès l'hiver, on est arrivé avec des sols forestiers qui n'étaient pas rechargés en eau\"", explique Bernard Prevosto, chercheur en écologie forestière à l'INRAE (Institut national de recherche pour l'agriculture et l'environnement). Pour lui, les épisodes de sécheresse liés au réchauffement climatique sont inquiétants, car ils vont se répéter à l'avenir. Les semaines à venir seront compliquées, puisqu'une nouvelle vague de chaleur a commencé, lundi 8 août. Les pompiers, sursollicités en juillet, sont inquiets pour la suite.""",08/08/2022 02:00,3.0,Karine Baste,Elsa Pallot,https://www.francetvinfo.fr/meteo/secheresse/incendies-en-france-comment-expliquer-leur-multiplication-en-2022_5299732.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-8-aout-2022_5267227.html,True,France 2,8.0,8.0,1,feu_foret,secheresse,,Secheresse,2
Encore une journée de canicule à Bordeaux,"La canicule s’installe pour la quatrième fois, notamment à Bordeaux où le thermomètre n’est pas tombé en dessous des 20°C la nuit dernière. On attend 37 degrés dans l’après-midi.  Cette nuit, à Bordeaux, le thermomètre n’est jamais descendu en dessous des 21°C. Alors au marché, ce mardi matin, certains ont les traits un peu tirés. \On se réveille toutes les deux heures, à transpirer partout\"" ; \""Les immeubles bordelais, c’est un peu compliqué, même avec ventilateur\"", confient quelques Bordelais. Face aux canicules à répétition, les commerçants aussi voient un changement d’habitude chez leurs clients. Il est onze heures. Il fait déjà 29°C et le thermomètre n’arrêtera pas de monter jusqu’à jeudi où on attend 41°C en Gironde. Les habitants réagissent : \""C’est la quatrième vague de chaleur en moins d’un mois. Avec le réchauffement climatique, il fallait s’y attendre\"" ; \""Ça commence à faire long. Le corps a du mal à s’habituer\"" ; \""On sort le matin et on s’enferme l’après-midi\"". Pour les vacanciers, il faut s’adapter. Mais c’est pour les travailleurs qui doivent parfois brasser plus d’une tonne de pierres par jour que la chaleur est la plus pénible. Pour préserver leur corps, ils devraient s’arrêter vers quinze heures aujourd’hui. Il fera déjà 36°C.""",09/08/2022 15:09,0.0,,,https://www.tf1info.fr/meteo/video-encore-une-journee-de-canicule-a-bordeaux-2228867.html,https://www.tf1info.fr/emission/le-13h-10927/extraits/2.html,True,TF1,8.0,9.0,1,rechauffement_climatique_canicule,,,,1
Sécheresse : ils traquent les fuites d'eau,"Un litre d'eau sur cinq est perdu à cause des fuites. Pour économiser ce précieux liquide en cette période de fortes chaleurs, l'une des solutions consiste à traquer et à colmater les brèches.  L'eau est plus précieuse que jamais en période de canicule. Alors, il n'est pas question de la laisser couler sur la chaussée. Le travail de Gilles Nurit consiste à trouver l'origine d'une fuite d'eau, l'endroit précis où la canalisation a cassé. Pour cela, il procède à une identification du bruit produit par la brèche, grâce à des outils dédiés à cet effet. Chaque année dans la métropole lyonnaise, près de 700 fuites d'eau sont détectées et réparées. Les plus grosses peuvent provoquer de dangereux affaissements de terrain. Pour éviter que cela ne se produise, un travail de maintenance est nécessaire au quotidien. À Rillieux-la-Pape, une canalisation est composée d'un matériau fragile, le PVC. Des techniciens remplacent ce dernier par du polyéthylène haute densité, qui bien plus solide. La chasse aux fuites se fait aussi à distance. Une consommation anormale d'eau dans un quartier peut être un premier indice. Des techniques satellites viennent aussi de voir le jour. À l’œuvre, le même procédé que pour détecter la présence d'eau sur Mars.",09/08/2022 22:13,0.0,,,https://www.tf1info.fr/environnement-ecologie/video-secheresse-ils-traquent-les-fuites-d-eau-2228910.html,https://www.tf1info.fr/emission/le-20h-11001/extraits,False,TF1,8.0,9.0,1,eau_potable,solution_innovante,,,2
Ligue 1 : pourquoi l’arrosage des stades de foot est toujours autorisé malgré la sécheresse,"Alors que la sécheresse frappe la France et que des restrictions d’eau se multiplient, les stades de foot continuent d’arroser leurs pelouses. Il faut en moyenne entre 25.000 et 30.000 litres d’eau par jour pour un seul terrain. Une question de sécurité pour les joueurs.  Alors qu’une sécheresse historique frappe la France et que les restrictions d’eau se multiplient, des polémiques apparaissent en raison des dérogations faites pour l’arrosage des terrains de football. Comme tous les terrains de Ligue 1 et de Ligue 2, le Stade Orange Vélodrome est arrosé tous les jours. Il bénéficie donc d’une dérogation du Ministère de la Transition écologique. \On sait qu’il y a des enjeux de sécurité pour les joueurs et on ajuste l’arrosage au minimum pour avoir la bonne souplesse dans le sol et pour éviter les blessures\"", explique Olivier Huet, directeur technique du stade de Marseille. Il faut entre 25.000 et 30.000 litres d’eau pour arroser ce terrain de 800 mètres carrés chaque jour. Mais en cette période de fortes chaleurs, les responsables de la pelouse adaptent la mise en eau, qui a lieu le plus souvent la nuit aux heures les moins chaudes. \""On met exactement la dose qu’il faut pour tenir la journée pour la pelouse tous les jours et si les températures baissent, on va arroser tous les deux jours et réduire progressivement\"", poursuit Quentin Michel, intendant du Stade Orange Vélodrome. Cette autorisation exceptionnelle d’arrosage, pour ne pas interrompre le championnat de France qui vient de reprendre, interroge les Marseillais. \""Pour les agriculteurs, c’est complètement injuste, que ce soient les stades ou les golfs\"", affirme une Marseillaise. \""Il faut y réfléchir. Il y a le mythe et il y a la réalité. Il faut jongler avec ça\"", ajoute son amie. \""C’est au gestionnaire du stade d’en faire le meilleur usage\"", estime un autre Marseillais.""",10/08/2022 20:00,0.0,,,https://www.tf1info.fr/sport/video-foot-des-pelouses-toujours-vertes-2228973.html,https://www.tf1info.fr/emission/le-13h-10927/extraits,True,TF1,8.0,10.0,1,secheresse,comportement_consommateur,,,2
Énergie : premières amendes pour les portes ouvertes avec la climatisation dans les magasins,"Le gouvernement fait la chasse au gaspillage énergétique. Depuis deux semaines, les magasins ont l'interdiction de laisser leurs portes ouvertes lorsque la climatisation est en marche.Après deux semaines de prévention, l’heure est maintenant à la verbalisation. Il est désormais interdit aux commerçants de laisser leurs portes lorsque la climatisation est en marche, sous peine d’une amende. Vendredi 12 août, une patrouille de police veille au bon respect de la mesure, prise en faveur de l’environnement. \Il faut qu’ils comprennent que pour lutter contre le réchauffement climatique, ça commence par des petits gestes que chacun doit faire\"", explique Michel Felkay, directeur de la police municipale de Paris. Certains commerçants récalcitrants Le message semble être bien passé dans une rue commerciale. \""C’est du bon sens\"", dit un commerçant. Selon le ministère de la Transition énergétique, laisser la porte ouverte alors que la climatisation fonctionne, c’est 20 % de consommation d’énergie en plus. Certains commerçants préfèrent payer la note plutôt que de voir fuir leur clientèle. Le gouvernement veut élargir la mesure à l’ensemble du territoire. L’amende pourrait passer de 150 à 750 euros.""",12/08/2022 02:00,7.0,Julien Benedetto,Elsa Pallot,https://www.francetvinfo.fr/meteo/canicule/energie-premieres-amendes-pour-les-portes-ouvertes-avec-la-climatisation-dans-les-magasins_5306155.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-vendredi-12-aout-2022_5273338.html,True,France 2,8.0,12.0,1,surconsommation,engagement_politique_et_entreprises,,,2
Canicule : les astuces des soigneurs pour rafraîchir les animaux du zoo,"Les animaux souffrent aussi des fortes chaleurs. Dans les zoos, vétérinaires et soigneurs sont aux petits soins. Ils doivent faire preuve d'inventivité pour hydrater les animaux les plus sensibles à la canicule.Six bébés loutres viennent de rejoindre les autres pensionnaires du parc zoologique de Plaisance du Touch (Haute-Garonne). D'ici un mois, ils pourront se rafraîchir en suivant leurs parents dans l'eau. Certaines espèces souffrent particulièrement des fortes chaleurs, comme des yaks, ou un panda roux d'Asie. Aux heures les plus chaudes, l'animal est amorphe, et cherche les points d'ombre. Des melons et des pastèques givrés Pour rafraîchir les pensionnaires et éviter le coup de chaud, les soigneurs sont aux petits soins. \Je leur fait des glaçons. On adapte les glaçons avec l'alimentation de chaque espèce\"", explique Maëlle Croissant, soigneuse animalière. Dans le secteur des géants d'Afrique, la même attention est portée aux animaux, comme pour trois femelles éléphant. Ludovic Picault, soigneur animalier, leur a concocté des melons et pastèques givrés.""",13/08/2022 02:00,8.0,Catherine Matausch,,https://www.francetvinfo.fr/monde/environnement/biodiversite/canicule-les-astuces-des-soigneurs-pour-rafraichir-les-animaux-du-zoo_5307406.html,https://www.francetvinfo.fr/replay-jt/france-3/12-13/jt-de-12-13-du-samedi-13-aout-2022_5279725.html,False,France 3,8.0,13.0,1,rechauffement_climatique_canicule,perte_biodiversite,,Canicule impact sur biodiversite,2
Réchauffement climatique : l'été 2022 marqué par de nombreux incendies partout en France,"Plus de 60 000 hectares ont brûlé lors d'incendies en France, lundi 15 août 2022. L'été n'est pas encore terminé, mais déjà, le bilan de ces feux montre une situation exceptionnelle. Le changement climatique aggrave ce phénomène.L'été 2022 a été marqué par des incendies en Gironde, en Ardèche, en Isère ou en Bretagne. À la mi-août, 62 000 hectares ont déjà brûlé. En 2003, 73 000 hectares étaient partis en fumée, tandis que le record de 88 000 hectares a été atteint en 1976. \Cet été est, en tout cas, inédit par la précocité des feux, qui ont commencé dès la mi-juin et ensuite par l'intensité et la globalisation des feux\"", explique le commandant Alexandre Jouassard, porte-parole de la Sécurité civile. En effet, l'ensemble du territoire français a été touché par les flammes. Des incendies qui pourront se reproduire Neuf incendies sur dix sont d'origine humaine. Ils sont parfois accidentels : mégots, barbecues, travaux agricoles… mais peuvent aussi être provoqués. Le changement climatique favorise ces incendies. \""Les incendies, qui étaient plutôt dans nos zones méditerranéennes, commencent à gagner des écosystèmes qui sont plus au Nord\"", indique Bernard Prevosto, chercheur en écologie forestière à l'INRAE. Si les températures augmentent, les incendies se répéteront chaque été.""",15/08/2022 02:00,3.0,Jean-Baptiste Marteau,Thomas Horeau,https://www.francetvinfo.fr/faits-divers/incendie/rechauffement-climatique-l-ete-2022-marque-par-de-nombreux-incendies-partout-en-france_5309845.html,https://www.francetvinfo.fr/replay-jt/france-2/13-heures/jt-de-13h-du-lundi-15-aout-2022_5279695.html,True,France 2,8.0,15.0,1,feu_foret,rechauffement_climatique_canicule,,,2
Sécheresse : la commune de Châteauroux anticipe l’économie d’eau,"Plusieurs départements restent en alerte sécheresse, lundi 15 août. Plusieurs cours d’eau sont en partie à sec. À Châteauroux, dans l’Indre, la commune fait tout pour préserver la moindre petite goutte de ressource.Pour la première fois, Châteauroux (Indre) connaît la rivière Indre presque à sec. Alors la Mairie a anticipé afin d’économiser la moindre goutte d’eau. Tout commence dans le jardin des habitants, comme celui de Renaud Emeret. La municipalité lui a fourni un récupérateur d’eau de pluie pour seulement 20 euros. Il peut donc stocker 3 000 litres d’eau. Les services techniques de la ville utilisent la même stratégie, en récupérant jusqu’à 2 000 litres. Cela leur donne de quoi arroser sans eau courante pendant six semaines. Des terrains synthétiques sans arrosage Pour la pelouse du stade de foot, le maire a fait installer des détecteurs d’humidité. \Habituellement, on arrosait quelle que soit déjà la teneur en eau du terrain. Aujourd'hui, on ne déclenche que si l’on constate qu’il y a un vrai besoin\"", explique Gil Avérous, maire (LR) de Châteauroux. À terme, il souhaite remplacer toutes les pelouses par des terrains synthétiques. Ceux-ci n’ont pas besoin d’être arrosés et peuvent même récupérer l’eau de pluie. Une anticipation pour répondre au réchauffement climatique.""",15/08/2022 02:00,7.0,Karine Baste,Elsa Pallot,https://www.francetvinfo.fr/meteo/secheresse/secheresse-la-commune-de-chateauroux-anticipe-leconomie-deau_5310205.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-15-aout-2022_5279707.html,True,France 2,8.0,15.0,1,secheresse,eau_potable,engagement_politique_et_entreprises,Manque d'eau/secheresse,3
"\Graine d'agriculteurs\"" : des jeunes pour une agriculture plus durable""","Le concours \Graine d'agriculteurs\"" met en avant des jeunes exploitants ayant une vision responsable et innovante de leur métier. Louise Devienne, une des finalistes, souhaite faire de ses huit hectares une source de vie et de préservation.  Louise Devienne entre dans sa serre comme dans une confiserie. Avec son fils, elle récolte, toujours avec gourmandise, les tomates cerises qu'ils ont semé il y a six mois. L'agricultrice cultive 50 variétés de fruits et légumes différents et elle a une règle : aucun pesticide. Certes, le travail est plus fastidieux. Il faut s'accommoder des mauvaises herbes et des parasites, mais la qualité est incomparable. \""Ce qu'on veut, c'est avoir une bonne santé et manger sainement\"", confie-t-elle. Elle vend ses produits à des restaurateurs ou directement aux clients. L'ancienne infirmière a réalisé son rêve. Il y a sept ans, il y avait seulement un champ. Avec son mari, ils ne manquent pas d'idées. Ils élèvent des poules et la technique est originale. Leur enclos est déplacé régulièrement sur le verger. Elles peuvent ainsi manger les parasites et fertiliser le sol. Dans les prochains mois, Louise et Bertrand prévoient d'élever 500 poules. Ils auront du travail, mais ils pourront toujours compter sur l'aide malicieuse de leurs enfants.""",15/08/2022 15:18,0.0,,,https://www.tf1info.fr/societe/video-des-jeunes-pour-une-agriculture-plus-durable-2229386.html,https://www.tf1info.fr/emission/le-13h-10927/extraits,False,TF1,8.0,15.0,1,solution_innovante,activisme_eco,,,2
